0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
,Name:,Richard,Family name:,Virenque,Nationality:,France ,Gender:, ,Age:,49  years,Date of birth:,19-11-1969,Place of birth:,"Casablanca (Grand Casablanca), Morocco ",Professional:,1991-2004,, , ,,,,,,,
,Name:,Laurent,Family name:,Jalabert,Nationality:,France ,Gender:, ,Age:,50  years,Date of birth:,30-11-1968,Place of birth:,"Mazamet (Midi-Pyrenees), France ",Professional:,1989-2002,Websites:,http://www2011.laurent-jalabert.com/, , ,,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Marco,Family name:,Pantani,Nationality:,Italy ,Gender:, ,Age:,34 years,Date of birth:,13-01-1970,Place of birth:,"Cesena (Emilia-Romagna), Italy ",Date of death:14-02-2004Place of death: ,"    Rimini (Emilia-Romagna), Italy",Professional:,1992-2003,Websites:,http://www.pantani.it,http://www.marco-pantani.com/, , ,,,
,Name:,Chris,Family name:,Boardman,Nationality:,Great Britain ,Gender:, ,Age:,51  years,Date of birth:,26-08-1968,Place of birth:,"Hoylake (Merseyside), Great Britain ",Professional:,1993-2000,, , ,,,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Jean-Paul,Family name:,Van Poppel,Nationality:,The Netherlands ,Gender:, ,Age:,56  years,Date of birth:,30-09-1962,Place of birth:,"Tilburg (Noord-Brabant), The Netherlands ",Professional:,1985-1995,, , ,,,,,,,
,Name:,Johan,Family name:,Museeuw,Nationality:,Belgium ,Gender:, ,Age:,53  years,Date of birth:,13-10-1965,Place of birth:,"Varsenare (West-Vlaanderen), Belgium ",Professional:,1988-04/2004,, , ,,,,,,,
,Name:,Francisco,Family name:,Cabello Luque,Nationality:,Spain ,Gender:, ,Age:,50  years,Date of birth:,20-05-1969,Place of birth:,"La Zubia (Andalucia), Spain ",Professional:,1990-2006,, , ,,,,,,,
,Name:,Nicola,Family name:,Minali,Nationality:,Italy ,Gender:, ,Age:,49  years,Date of birth:,10-11-1969,Place of birth:,"Isola della Scala (Veneto), Italy ",Professional:,1993-2002,, , ,,,,,,,
,Name:,Gianluca,Family name:,Bortolami,Nationality:,Italy ,Gender:, ,Age:,50  years,Date of birth:,28-08-1968,Place of birth:,"Locate Triulzi (Lombardia), Italy ",Professional:,1990-2005,, , ,,,,,,,
,Name:,Ján,Family name:,Svorada,Nationality:,Czech Republic ,,   TCH from 28-08-1968 until 31-12-1992,   SVK from 01-01-1993 until 31-12-1995,Gender:, ,Age:,50  years,Date of birth:,28-08-1968,Place of birth:,"Trenčín , Czechoslovakia ",Professional:,1991-2005,, , ,,,,
,Name:,Bo,Family name:,Hamburger,Nationality:,Denmark ,Gender:, ,Age:,49  years,Date of birth:,24-05-1970,Place of birth:,"Frederiksberg (Hovedstaden), Denmark ",Professional:,1991-2006,, , ,,,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Jacky,Family name:,Durand,Nationality:,France ,Gender:, ,Age:,52  years,Date of birth:,10-02-1967,Place of birth:,"Laval (Pays de la Loire), France ",Professional:,1990-2004,Websites:,http://allezjackydurand.free.fr, , ,,,,,,
,Name:,Luc,Family name:,Leblanc,Nationality:,France ,Gender:, ,Age:,53  years,Date of birth:,04-08-1966,Place of birth:,"Limoges (Limousin), France ",Professional:,1987-1998,, , ,,,,,,,
,Name:,Richard,Family name:,Virenque,Nationality:,France ,Gender:, ,Age:,49  years,Date of birth:,19-11-1969,Place of birth:,"Casablanca (Grand Casablanca), Morocco ",Professional:,1991-2004,, , ,,,,,,,
,Name:,Bjarne,Family name:,Lykkegård Riis,Nationality:,Denmark ,Gender:, ,Age:,55  years,Date of birth:,03-04-1964,Place of birth:,"Herning (Midtjyllen), Denmark ",Professional:,1986-1999,, , ,,,,,,,
,Name:,Rolf,Family name:,Sørensen,Nationality:,Denmark ,Gender:, ,Age:,54  years,Date of birth:,20-04-1965,Place of birth:,"Gladsaxe (Hovedstaden), Denmark ",Professional:,1986-2002,, , ,,,,,,,
,Name:,Eros,Family name:,Poli,Nationality:,Italy ,Gender:, ,Age:,56  years,Date of birth:,06-08-1963,Place of birth:,"Isola della Scala (Veneto), Italy ",Professional:,1991-1999,, , ,,,,,,,
,Name:,Roberto,Family name:,Conti,Nationality:,Italy ,Gender:, ,Age:,54  years,Date of birth:,16-12-1964,Place of birth:,"Faenza (Emilia-Romagna), Italy ",Professional:,1986-2003,, , ,,,,,,,
,Name:,Nelson,Family name:,Rodríguez Serna,Nationality:,Colombia ,Gender:, ,Age:,53  years,Date of birth:,16-11-1965,Place of birth:,"Manizales (Caldas), Colombia ",Professional:,1989-1996,, , ,,,,,,,
,Name:,Piotr,Family name:,Ugrumov,Nationality:,Latvia ,,   URS from 21-01-1961 until 05-09-1991,Gender:, ,Age:,58  years,Date of birth:,21-01-1961,Place of birth:,"Riga , USSR ",Professional:,1989-1999,, , ,,,,,
,Name:,Piotr,Family name:,Ugrumov,Nationality:,Latvia ,,   URS from 21-01-1961 until 05-09-1991,Gender:, ,Age:,58  years,Date of birth:,21-01-1961,Place of birth:,"Riga , USSR ",Professional:,1989-1999,, , ,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Eddy,Family name:,Seigneur,Nationality:,France ,Gender:, ,Age:,50  years,Date of birth:,15-02-1969,Place of birth:,"Beauvais (Picardie), France ",Professional:,1992-2005,, , ,,,,,,,
,Name:,Richard,Family name:,Virenque,Nationality:,France ,Gender:, ,Age:,49  years,Date of birth:,19-11-1969,Place of birth:,"Casablanca (Grand Casablanca), Morocco ",Professional:,1991-2004,, , ,,,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Marco,Family name:,Pantani,Nationality:,Italy ,Gender:, ,Age:,34 years,Date of birth:,13-01-1970,Place of birth:,"Cesena (Emilia-Romagna), Italy ",Date of death:14-02-2004Place of death: ,"    Rimini (Emilia-Romagna), Italy",Professional:,1992-2003,Websites:,http://www.pantani.it,http://www.marco-pantani.com/, , ,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Mario,Family name:,Cipollini,Nationality:,Italy ,Gender:, ,Age:,52  years,Date of birth:,22-03-1967,Place of birth:,"Lucca (Toscana), Italy ",Professional:,1989-20052008,, , ,,,,,,,
,Name:,Wilfried,Family name:,Nelissen,Nationality:,Belgium ,Gender:, ,Age:,49  years,Date of birth:,05-05-1970,Place of birth:,"Tongeren (Limburg), Belgium ",Professional:,1991-1998,, , ,,,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Franco,Family name:,Ballerini,Nationality:,Italy ,Gender:, ,Age:,45 years,Date of birth:,11-12-1964,Place of birth:,"Firenze (Toscana), Italy ",Date of death:07-02-2010Place of death: ,"    Pistoia (Toscana), Italy",Professional:,1986-2001,, , ,,,,,
,Name:,Jesper,Family name:,Skibby,Nationality:,Denmark ,Gender:, ,Age:,55  years,Date of birth:,21-03-1964,Place of birth:,"Silkeborg (Midtjyllen), Denmark ",Professional:,1986-2000,, , ,,,,,,,
,Name:,Johan,Family name:,Bruyneel,Nationality:,Belgium ,Gender:, ,Age:,55  years,Date of birth:,23-08-1964,Place of birth:,"Izegem (West-Vlaanderen), Belgium ",Professional:,1987-1998,, , ,,,,,,,
,Name:,Bjarne,Family name:,Lykkegård Riis,Nationality:,Denmark ,Gender:, ,Age:,55  years,Date of birth:,03-04-1964,Place of birth:,"Herning (Midtjyllen), Denmark ",Professional:,1986-1999,, , ,,,,,,,
,Name:,Lance,Family name:,Armstrong,Nationality:,United States of America ,Gender:, ,Age:,47  years,Date of birth:,18-09-1971,Place of birth:,"Plano (Texas), United States of America ",Professional:,1992-20052009-16/02/2011,Websites:,http://www.lancearmstrong.com/, ,Lance Armstrong USADA report, ,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Toni,Family name:,Rominger,Nationality:,Switzerland ,Gender:, ,Age:,58  years,Date of birth:,27-03-1961,Place of birth:,"Vojens (Syddanmark), Denmark ",Professional:,1986-1997,, , ,,,,,,,
,Name:,Toni,Family name:,Rominger,Nationality:,Switzerland ,Gender:, ,Age:,58  years,Date of birth:,27-03-1961,Place of birth:,"Vojens (Syddanmark), Denmark ",Professional:,1986-1997,, , ,,,,,,,
,Name:,Fabio,Family name:,Roscioli,Nationality:,Italy ,Gender:, ,Age:,54  years,Date of birth:,18-07-1965,Place of birth:,"Grottammare (Marche), Italy ",Professional:,1987-2001,, , ,,,,,,,
,Name:,Olaf,Family name:,Ludwig,Nationality:,Germany ,,   GDR from 13-04-1960 until 02-10-1990,Gender:, ,Age:,59  years,Date of birth:,13-04-1960,Place of birth:,"Gera (Thuringen), German Democratic Republik ",Professional:,1990-1997,, , ,,,,,
,Name:,Pascal,Family name:,Lino,Nationality:,France ,Gender:, ,Age:,53  years,Date of birth:,13-08-1966,Place of birth:,"Sartrouville (Ile-de-France), France ",Professional:,09/1988-2001,, , ,,,,,,,
,Name:,Oliviero,Family name:,Rincón Quintana,Nationality:,Colombia ,Gender:, ,Age:,51  years,Date of birth:,02-04-1968,Place of birth:,"Duitama (Boyaca), Colombia ",Professional:,1991-1998,, , ,,,,,,,
,Name:,Zenon,Family name:,Jaskuła,Nationality:,Poland ,Gender:, ,Age:,57  years,Date of birth:,04-06-1962,Place of birth:,"Śrem (Wielkopolskie), Poland ",Professional:,1990-1998,, , ,,,,,,,
,Name:,Claudio,Family name:,Chiappucci,Nationality:,Italy ,Gender:, ,Age:,56  years,Date of birth:,28-02-1963,Place of birth:,"Uboldo (Lombardia), Italy ",Professional:,1985-1998,, , ,,,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Toni,Family name:,Rominger,Nationality:,Switzerland ,Gender:, ,Age:,58  years,Date of birth:,27-03-1961,Place of birth:,"Vojens (Syddanmark), Denmark ",Professional:,1986-1997,, , ,,,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Toni,Family name:,Rominger,Nationality:,Switzerland ,Gender:, ,Age:,58  years,Date of birth:,27-03-1961,Place of birth:,"Vojens (Syddanmark), Denmark ",Professional:,1986-1997,, , ,,,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Antonio,Family name:,Martín Velasco,Nationality:,Spain ,Gender:, ,Age:,23 years,Date of birth:,24-05-1970,Place of birth:,"Madrid (Madrid), Spain ",Date of death:11-02-1994Place of death: ,"    Torrelaguna (Madrid), Spain",Professional:,1992-1994,, , ,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Dominique,Family name:,Arnould,Nationality:,France ,Gender:, ,Age:,52  years,Date of birth:,19-11-1966,Place of birth:,"Luxeuil-les-Bains (Franche-Comte), France ",Professional:,1988-1997,, , ,,,,,,,
,Name:,Javier,Family name:,Murguialday Chasco,Nationality:,Spain ,Gender:, ,Age:,57  years,Date of birth:,04-02-1962,Place of birth:,"Salvatierra (Pais Vasco), Spain ",Professional:,1986-1994,, , ,,,,,,,
,Name:,Rob,Family name:,Harmeling,Nationality:,The Netherlands ,Gender:, ,Age:,54  years,Date of birth:,04-12-1964,Place of birth:,"Hellendoorn (Overijssel), The Netherlands ",Professional:,1989-1995,, , ,,,,,,,
,Name:,,Family name:,,Nationality:, ,Gender:, ,Age:, years,Date of birth:,,Place of birth:,MySQL retouneerde devolgende error: Table 'wielersite_main.wcd_' doesn't exist,,,,,,,,,,,,
,Name:,Guido,Family name:,Bontempi,Nationality:,Italy ,Gender:, ,Age:,59  years,Date of birth:,12-01-1960,Place of birth:,"Gussago (Lombardia), Italy ",Professional:,1981-1995,, , ,,,,,,,
,Name:,Laurent,Family name:,Jalabert,Nationality:,France ,Gender:, ,Age:,50  years,Date of birth:,30-11-1968,Place of birth:,"Mazamet (Midi-Pyrenees), France ",Professional:,1989-2002,Websites:,http://www2011.laurent-jalabert.com/, , ,,,,,,
,Name:,Gilles,Family name:,Delion,Nationality:,France ,Gender:, ,Age:,53  years,Date of birth:,05-08-1966,Place of birth:,"Saint-Etienne (Pays de la Loire), France ",Professional:,1988-1996,, , ,,,,,,,
,Name:,Jan,Family name:,Nevens,Nationality:,Belgium ,Gender:, ,Age:,61  years,Date of birth:,26-08-1958,Place of birth:,"Ninove (Oost-Vlaanderen), Belgium ",Professional:,1981-1995,, , ,,,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Jean-Paul,Family name:,Van Poppel,Nationality:,The Netherlands ,Gender:, ,Age:,56  years,Date of birth:,30-09-1962,Place of birth:,"Tilburg (Noord-Brabant), The Netherlands ",Professional:,1985-1995,, , ,,,,,,,
,Name:,Laurent,Family name:,Fignon,Nationality:,France ,Gender:, ,Age:,50 years,Date of birth:,12-08-1960,Place of birth:,"Paris (Ile-de-France), France ",Date of death:31-08-2010Place of death: ,"    Paris (Ile-de-France), France",Professional:,1982-1993,Commemorations, , ,,,,,
,Name:,Rolf,Family name:,Järmann,Nationality:,Switzerland ,Gender:, ,Age:,53  years,Date of birth:,31-01-1966,Place of birth:,"Arbon (Thurgau), Switzerland ",Professional:,1987-1999,Websites:,http://www.jaermann.ch/default.htm, , ,,,,,,
,Name:,Claudio,Family name:,Chiappucci,Nationality:,Italy ,Gender:, ,Age:,56  years,Date of birth:,28-02-1963,Place of birth:,"Uboldo (Lombardia), Italy ",Professional:,1985-1998,, , ,,,,,,,
,Name:,Andrew,Family name:,Hampsten,Nationality:,United States of America ,Gender:, ,Age:,57  years,Date of birth:,07-04-1962,Place of birth:,"Boulder (Colorado), United States of America ",Professional:,1985-1996,, , ,,,,,,,
,Name:,Franco,Family name:,Chioccioli,Nationality:,Italy ,Gender:, ,Age:,60  years,Date of birth:,25-08-1959,Place of birth:,"Castelfranco di Sotto (Toscana), Italy ",Professional:,1982-1994,, , ,,,,,,,
,Name:,Stephen,Family name:,Roche,Nationality:,Ireland ,Gender:, ,Age:,59  years,Date of birth:,28-11-1959,Place of birth:,"Dundrum (Dublin), Ireland ",Professional:,1982-1993,, , ,,,,,,,
,Name:,Jean-Claude,Family name:,Colotti,Nationality:,France ,Gender:, ,Age:,52  years,Date of birth:,01-07-1967,Place of birth:,"La Tronche (Rhone-Alpes), France ",Professional:,1986-1996,, , ,,,,,,,
,Name:,Thierry,Family name:,Marie,Nationality:,France ,Gender:, ,Age:,56  years,Date of birth:,25-06-1963,Place of birth:,"Bénouville (Basse-Normandie), France ",Professional:,1985-1996,, , ,,,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Peter,Family name:,De Clercq,Nationality:,Belgium ,Gender:, ,Age:,53  years,Date of birth:,02-07-1966,Place of birth:,"Oudenaarde (Oost-Vlaanderen), Belgium ",Professional:,1988-1996,, , ,,,,,,,
,Name:,Olaf,Family name:,Ludwig,Nationality:,Germany ,,   GDR from 13-04-1960 until 02-10-1990,Gender:, ,Age:,59  years,Date of birth:,13-04-1960,Place of birth:,"Gera (Thuringen), German Democratic Republik ",Professional:,1990-1997,, , ,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Claudio,Family name:,Chiappucci,Nationality:,Italy ,Gender:, ,Age:,56  years,Date of birth:,28-02-1963,Place of birth:,"Uboldo (Lombardia), Italy ",Professional:,1985-1998,, , ,,,,,,,
,Name:,Laurent,Family name:,Jalabert,Nationality:,France ,Gender:, ,Age:,50  years,Date of birth:,30-11-1968,Place of birth:,"Mazamet (Midi-Pyrenees), France ",Professional:,1989-2002,Websites:,http://www2011.laurent-jalabert.com/, , ,,,,,,
,Name:,Eddy,Family name:,Bouwmans,Nationality:,The Netherlands ,Gender:, ,Age:,51  years,Date of birth:,30-01-1968,Place of birth:,"Aarle-Rixtel (Noord-Brabant), The Netherlands ",Professional:,1990-1997,, , ,,,,,,,
,Name:,Thierry,Family name:,Marie,Nationality:,France ,Gender:, ,Age:,56  years,Date of birth:,25-06-1963,Place of birth:,"Bénouville (Basse-Normandie), France ",Professional:,1985-1996,, , ,,,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Moreno,Family name:,Argentin,Nationality:,Italy ,Gender:, ,Age:,58  years,Date of birth:,17-12-1960,Place of birth:,"San Donà di Piave (Veneto), Italy ",Professional:,1981-1994,, , ,,,,,,,
,Name:,Etienne,Family name:,De Wilde,Nationality:,Belgium ,Gender:, ,Age:,61  years,Date of birth:,23-03-1958,Place of birth:,"Wetteren (Oost-Vlaanderen), Belgium ",Professional:,1980-2001,, , ,,,,,,,
,Name:,Djamolidine,Family name:,Abduzhaparov,Nationality:,Uzbekistan ,,   URS from 01-12-1963 until 17-10-1991,Gender:, ,Age:,55  years,Date of birth:,28-02-1964,Place of birth:,"Tashkent , Uzbekistan ",Professional:,1990-1997,, , ,,,,,
,Name:,Jelle,Family name:,Nijdam,Nationality:,The Netherlands ,Gender:, ,Age:,56  years,Date of birth:,16-08-1963,Place of birth:,"Zundert (Noord-Brabant), The Netherlands ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Thierry,Family name:,Marie,Nationality:,France ,Gender:, ,Age:,56  years,Date of birth:,25-06-1963,Place of birth:,"Bénouville (Basse-Normandie), France ",Professional:,1985-1996,, , ,,,,,,,
,Name:,Jean-Paul,Family name:,Van Poppel,Nationality:,The Netherlands ,Gender:, ,Age:,56  years,Date of birth:,30-09-1962,Place of birth:,"Tilburg (Noord-Brabant), The Netherlands ",Professional:,1985-1995,, , ,,,,,,,
,Name:,Miguel Maria,Family name:,Indurain Larraya,Nationality:,Spain ,Gender:, ,Age:,55  years,Date of birth:,16-07-1964,Place of birth:,"Villava (Navarra), Spain ",Professional:,1984-1996,, , ,,,,,,,
,Name:,Mauro,Family name:,Ribeiro,Nationality:,Brazil ,Gender:, ,Age:,55  years,Date of birth:,19-07-1964,Place of birth:,"Curitiba (Parana), Brazil ",Professional:,1986-1994,, , ,,,,,,,
,Name:,Phil,Family name:,Anderson,Nationality:,Australia ,Gender:, ,Age:,61  years,Date of birth:,12-03-1958,Place of birth:,"London (Greater London), Great Britain ",Professional:,1980-1994,, , ,,,,,,,
